"Min Year","Max Year","Data Item"
"2005","2008","TOBACCO, FLUE-CURED (CLASS 1), IRRIGATED - ACRES HARVESTED"
"2005","2008","TOBACCO, FLUE-CURED (CLASS 1), IRRIGATED - PRODUCTION, MEASURED IN LB"
"2005","2008","TOBACCO, FLUE-CURED (CLASS 1), IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"2005","2008","TOBACCO, FLUE-CURED (CLASS 1), NON-IRRIGATED - ACRES HARVESTED"
"2005","2008","TOBACCO, FLUE-CURED (CLASS 1), NON-IRRIGATED - PRODUCTION, MEASURED IN LB"
"2005","2008","TOBACCO, FLUE-CURED (CLASS 1), NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"2001","2004","TOBACCO, FLUE-CURED (TYPE 11-12), AUCTION - PRICE RECEIVED, MEASURED IN $ / LB"
"2001","2004","TOBACCO, FLUE-CURED (TYPE 11-12), CONTRACT - PRICE RECEIVED, MEASURED IN $ / LB"
"2001","2004","TOBACCO, FLUE-CURED (TYPE 13-14), AUCTION - PRICE RECEIVED, MEASURED IN $ / LB"
"2001","2004","TOBACCO, FLUE-CURED (TYPE 13-14), CONTRACT - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","2005","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) - ACRES HARVESTED"
"1919","2005","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","2005","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) - PRODUCTION, MEASURED IN $"
"1919","2005","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) - PRODUCTION, MEASURED IN LB"
"1919","2006","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12) - YIELD, MEASURED IN LB / ACRE"
"1974","2004","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12), IRRIGATED - ACRES HARVESTED"
"1974","2004","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12), IRRIGATED - PRODUCTION, MEASURED IN LB"
"1974","2004","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12), IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1974","2004","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12), NON-IRRIGATED - ACRES HARVESTED"
"1974","2004","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12), NON-IRRIGATED - PRODUCTION, MEASURED IN LB"
"1974","2004","TOBACCO, FLUE-CURED EAST NC BELT (TYPE 12), NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1919","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) - ACRES HARVESTED"
"1919","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) - PRODUCTION, MEASURED IN $"
"1919","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) - PRODUCTION, MEASURED IN LB"
"1919","2006","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14) - YIELD, MEASURED IN LB / ACRE"
"1974","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14), IRRIGATED - ACRES HARVESTED"
"1974","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14), IRRIGATED - PRODUCTION, MEASURED IN LB"
"1974","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14), IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1974","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14), NON-IRRIGATED - ACRES HARVESTED"
"1974","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14), NON-IRRIGATED - PRODUCTION, MEASURED IN LB"
"1974","2005","TOBACCO, FLUE-CURED GA-FLA BELT (TYPE 14), NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1919","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) - ACRES HARVESTED"
"1919","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) - PRODUCTION, MEASURED IN $"
"1919","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) - PRODUCTION, MEASURED IN LB"
"1919","2006","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13) - YIELD, MEASURED IN LB / ACRE"
"1974","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13), IRRIGATED - ACRES HARVESTED"
"1974","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13), IRRIGATED - PRODUCTION, MEASURED IN LB"
"1974","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13), IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1974","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13), NON-IRRIGATED - ACRES HARVESTED"
"1974","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13), NON-IRRIGATED - PRODUCTION, MEASURED IN LB"
"1974","2005","TOBACCO, FLUE-CURED NC BORD & SC BELT (TYPE 13), NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1919","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) - ACRES HARVESTED"
"1919","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) - PRODUCTION, MEASURED IN $"
"1919","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) - PRODUCTION, MEASURED IN LB"
"1919","2006","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11) - YIELD, MEASURED IN LB / ACRE"
"1973","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11), IRRIGATED - ACRES HARVESTED"
"1973","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11), IRRIGATED - PRODUCTION, MEASURED IN LB"
"1973","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11), IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"1973","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11), NON-IRRIGATED - ACRES HARVESTED"
"1973","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11), NON-IRRIGATED - PRODUCTION, MEASURED IN LB"
"1973","2005","TOBACCO, FLUE-CURED OLD/MID BELTS (TYPE 11), NON-IRRIGATED - YIELD, MEASURED IN LB / ACRE"
"2019","2019","TOBACCO, HOUSEBURN - DAMAGE, 5 YEAR AVG, MEASURED IN PCT LIGHT"
"2019","2019","TOBACCO, HOUSEBURN - DAMAGE, 5 YEAR AVG, MEASURED IN PCT MODERATE"
"2019","2019","TOBACCO, HOUSEBURN - DAMAGE, 5 YEAR AVG, MEASURED IN PCT NONE"
"2019","2019","TOBACCO, HOUSEBURN - DAMAGE, 5 YEAR AVG, MEASURED IN PCT SEVERE"
"2014","2019","TOBACCO, HOUSEBURN - DAMAGE, MEASURED IN PCT LIGHT"
"2014","2019","TOBACCO, HOUSEBURN - DAMAGE, MEASURED IN PCT MODERATE"
"2014","2019","TOBACCO, HOUSEBURN - DAMAGE, MEASURED IN PCT NONE"
"2015","2019","TOBACCO, HOUSEBURN - DAMAGE, MEASURED IN PCT SEVERE"
"2015","2019","TOBACCO, HOUSEBURN - DAMAGE, PREVIOUS YEAR, MEASURED IN PCT LIGHT"
"2015","2019","TOBACCO, HOUSEBURN - DAMAGE, PREVIOUS YEAR, MEASURED IN PCT MODERATE"
"2015","2019","TOBACCO, HOUSEBURN - DAMAGE, PREVIOUS YEAR, MEASURED IN PCT NONE"
"2015","2019","TOBACCO, HOUSEBURN - DAMAGE, PREVIOUS YEAR, MEASURED IN PCT SEVERE"
"2014","2019","TOBACCO, HOUSED - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT"
"2014","2019","TOBACCO, HOUSED - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR"
"2014","2019","TOBACCO, HOUSED - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD"
"2014","2019","TOBACCO, HOUSED - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR"
"2014","2019","TOBACCO, HOUSED - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR"
"2014","2019","TOBACCO, HOUSED - CONDITION, MEASURED IN PCT EXCELLENT"
"2014","2019","TOBACCO, HOUSED - CONDITION, MEASURED IN PCT FAIR"
"2014","2019","TOBACCO, HOUSED - CONDITION, MEASURED IN PCT GOOD"
"2014","2019","TOBACCO, HOUSED - CONDITION, MEASURED IN PCT POOR"
"2014","2019","TOBACCO, HOUSED - CONDITION, MEASURED IN PCT VERY POOR"
"2014","2019","TOBACCO, HOUSED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT"
"2014","2019","TOBACCO, HOUSED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR"
"2014","2019","TOBACCO, HOUSED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD"
"2014","2019","TOBACCO, HOUSED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR"
"2014","2019","TOBACCO, HOUSED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR"
"1997","2017","TOBACCO, IRRIGATED - ACRES HARVESTED"
"1997","2017","TOBACCO, IRRIGATED - OPERATIONS WITH AREA HARVESTED"
"2002","2017","TOBACCO, IRRIGATED, ENTIRE CROP - ACRES HARVESTED"
"2002","2017","TOBACCO, IRRIGATED, ENTIRE CROP - OPERATIONS WITH AREA HARVESTED"
"2002","2017","TOBACCO, IRRIGATED, ENTIRE CROP - YIELD, MEASURED IN LB / ACRE"
"2002","2017","TOBACCO, IRRIGATED, NONE OF CROP - ACRES HARVESTED"
"2002","2017","TOBACCO, IRRIGATED, NONE OF CROP - OPERATIONS WITH AREA HARVESTED"
"2002","2017","TOBACCO, IRRIGATED, NONE OF CROP - YIELD, MEASURED IN LB / ACRE"
"2002","2017","TOBACCO, IRRIGATED, PART OF CROP - OPERATIONS WITH AREA HARVESTED"
"2002","2017","TOBACCO, IRRIGATED, PART OF CROP - YIELD, MEASURED IN LB / ACRE"
"2002","2017","TOBACCO, IRRIGATED, PART OF CROP, IRRIGATED PORTION - ACRES HARVESTED"
"2012","2017","TOBACCO, IRRIGATED, PART OF CROP, NON-IRRIGATED PORTION - ACRES HARVESTED"
"1959","2005","TOBACCO, NON-CIGAR TYPES (CLASS 1-3) - PRICE RECEIVED, MEASURED IN $ / LB"
"1992","1992","TOBACCO, NON-CIGAR TYPES (CLASS 1-3) - RELATIVE WEIGHT, MEASURED IN PCT OF COMMODITY TOTALS"
"2015","2016","TOBACCO, ORGANIC - ACRES HARVESTED"
"2015","2016","TOBACCO, ORGANIC - OPERATIONS WITH AREA HARVESTED"
"2015","2016","TOBACCO, ORGANIC - OPERATIONS WITH SALES"
"2015","2016","TOBACCO, ORGANIC - PRODUCTION, MEASURED IN LB"
"2015","2016","TOBACCO, ORGANIC - SALES, MEASURED IN $"
"2015","2016","TOBACCO, ORGANIC - SALES, MEASURED IN LB"
"1919","1981","TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) - ACRES HARVESTED"
"1919","1981","TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","1981","TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) - PRODUCTION, MEASURED IN $"
"1919","1981","TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) - PRODUCTION, MEASURED IN LB"
"1919","1981","TOBACCO, OTHER DOMESTIC CLASS 7 (TYPES 71-72) - YIELD, MEASURED IN LB / ACRE"
"1919","1933","TOBACCO, OTHER DOMESTIC EASTERN OHIO (TYPE 71) - ACRES HARVESTED"
"1919","1933","TOBACCO, OTHER DOMESTIC EASTERN OHIO (TYPE 71) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","1933","TOBACCO, OTHER DOMESTIC EASTERN OHIO (TYPE 71) - PRODUCTION, MEASURED IN $"
"1919","1933","TOBACCO, OTHER DOMESTIC EASTERN OHIO (TYPE 71) - PRODUCTION, MEASURED IN LB"
"1919","1933","TOBACCO, OTHER DOMESTIC EASTERN OHIO (TYPE 71) - YIELD, MEASURED IN LB / ACRE"
"1919","1981","TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) - ACRES HARVESTED"
"1919","1981","TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) - PRICE RECEIVED, MEASURED IN $ / LB"
"1919","1981","TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) - PRODUCTION, MEASURED IN $"
"1919","1981","TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) - PRODUCTION, MEASURED IN LB"
"1919","1981","TOBACCO, OTHER DOMESTIC PERIQUE (TYPE 72) - YIELD, MEASURED IN LB / ACRE"
"2014","2014","TOBACCO, STRIPPED - CONDITION, MEASURED IN PCT EXCELLENT"
"2014","2014","TOBACCO, STRIPPED - CONDITION, MEASURED IN PCT FAIR"
"2014","2014","TOBACCO, STRIPPED - CONDITION, MEASURED IN PCT GOOD"
"2014","2014","TOBACCO, STRIPPED - CONDITION, MEASURED IN PCT POOR"
"2014","2014","TOBACCO, STRIPPED - CONDITION, MEASURED IN PCT VERY POOR"
"2014","2014","TOBACCO, STRIPPED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT"
"2014","2014","TOBACCO, STRIPPED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR"
"2014","2014","TOBACCO, STRIPPED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD"
"2014","2014","TOBACCO, STRIPPED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR"
"2014","2014","TOBACCO, STRIPPED - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR"
"2005","2007","TOBACCO, TYPE 42-44 - PRICE RECEIVED, ADJUSTED BASE, MEASURED IN $ / LB"
"1996","2004","TOBACCO, TYPE 42-44 - PRICE RECEIVED, MEASURED IN $ / LB"
"2005","2016","TOBACCO, TYPE 42-44 - PRICE RECEIVED, PARITY, MEASURED IN $ / LB"
"2016","2018","TOMATOES - PRICE RECEIVED, MEASURED IN $ / CWT"
"1992","1992","TOMATOES - RELATIVE WEIGHT, MEASURED IN PCT OF COMMODITY TOTALS"
"2005","2007","TOMATOES, FRESH MARKET - PRICE RECEIVED, ADJUSTED BASE, MEASURED IN $ / CWT"
"1996","2019","TOMATOES, FRESH MARKET - PRICE RECEIVED, MEASURED IN $ / CWT"
"2005","2019","TOMATOES, FRESH MARKET - PRICE RECEIVED, PARITY, MEASURED IN $ / CWT"
"1997","2018","TOMATOES, IN THE OPEN - ACRES HARVESTED"
"2016","2018","TOMATOES, IN THE OPEN - ACRES PLANTED"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, 10TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, 90TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, CV PCT"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, MEDIAN"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, 10TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, 90TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, CV PCT"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, MEDIAN"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN NUMBER, 10TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN NUMBER, 90TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN NUMBER, AVG"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN NUMBER, CV PCT"
"2018","2018","TOMATOES, IN THE OPEN - APPLICATIONS, MEASURED IN NUMBER, MEDIAN"
"2014","2014","TOMATOES, IN THE OPEN - CONDITION, 5 YEAR AVG, MEASURED IN PCT EXCELLENT"
"2014","2014","TOMATOES, IN THE OPEN - CONDITION, 5 YEAR AVG, MEASURED IN PCT FAIR"
"2014","2014","TOMATOES, IN THE OPEN - CONDITION, 5 YEAR AVG, MEASURED IN PCT GOOD"
"2014","2014","TOMATOES, IN THE OPEN - CONDITION, 5 YEAR AVG, MEASURED IN PCT POOR"
"2014","2014","TOMATOES, IN THE OPEN - CONDITION, 5 YEAR AVG, MEASURED IN PCT VERY POOR"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, MEASURED IN PCT EXCELLENT"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, MEASURED IN PCT FAIR"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, MEASURED IN PCT GOOD"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, MEASURED IN PCT POOR"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, MEASURED IN PCT VERY POOR"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT EXCELLENT"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT FAIR"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT GOOD"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT POOR"
"2014","2019","TOMATOES, IN THE OPEN - CONDITION, PREVIOUS YEAR, MEASURED IN PCT VERY POOR"
"1997","2017","TOMATOES, IN THE OPEN - OPERATIONS WITH AREA HARVESTED"
"2016","2018","TOMATOES, IN THE OPEN - PRODUCTION, MEASURED IN $"
"2016","2018","TOMATOES, IN THE OPEN - PRODUCTION, MEASURED IN CWT"
"2014","2019","TOMATOES, IN THE OPEN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT HARVESTED"
"2014","2019","TOMATOES, IN THE OPEN - PROGRESS, 5 YEAR AVG, MEASURED IN PCT PLANTED"
"2014","2019","TOMATOES, IN THE OPEN - PROGRESS, MEASURED IN PCT HARVESTED"
"2014","2019","TOMATOES, IN THE OPEN - PROGRESS, MEASURED IN PCT PLANTED"
"2014","2019","TOMATOES, IN THE OPEN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT HARVESTED"
"2014","2019","TOMATOES, IN THE OPEN - PROGRESS, PREVIOUS YEAR, MEASURED IN PCT PLANTED"
"2018","2018","TOMATOES, IN THE OPEN - TREATED, MEASURED IN PCT OF AREA PLANTED, 10TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - TREATED, MEASURED IN PCT OF AREA PLANTED, 90TH PERCENTILE"
"2018","2018","TOMATOES, IN THE OPEN - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG"
"2018","2018","TOMATOES, IN THE OPEN - TREATED, MEASURED IN PCT OF AREA PLANTED, CV PCT"
"2018","2018","TOMATOES, IN THE OPEN - TREATED, MEASURED IN PCT OF AREA PLANTED, MEDIAN"
"2016","2018","TOMATOES, IN THE OPEN - YIELD, MEASURED IN CWT / ACRE"
"1998","2017","TOMATOES, IN THE OPEN, FRESH MARKET - ACRES HARVESTED"
"1998","2015","TOMATOES, IN THE OPEN, FRESH MARKET - ACRES PLANTED"
"1990","2016","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, 10TH PERCENTILE"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, CV PCT"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, MEDIAN"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, 10TH PERCENTILE"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, CV PCT"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, MEDIAN"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, 10TH PERCENTILE"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, AVG"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, CV PCT"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - APPLICATIONS, MEASURED IN NUMBER, MEDIAN"
"2007","2017","TOMATOES, IN THE OPEN, FRESH MARKET - OPERATIONS WITH AREA HARVESTED"
"1997","2018","TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN $"
"1998","2015","TOMATOES, IN THE OPEN, FRESH MARKET - PRODUCTION, MEASURED IN CWT"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, 10TH PERCENTILE"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, AVG"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, CV PCT"
"2006","2010","TOMATOES, IN THE OPEN, FRESH MARKET - TREATED, MEASURED IN PCT OF AREA PLANTED, MEDIAN"
"1998","2015","TOMATOES, IN THE OPEN, FRESH MARKET - YIELD, MEASURED IN CWT / ACRE"
"2016","2018","TOMATOES, IN THE OPEN, FRESH MARKET, UTILIZED - PRODUCTION, MEASURED IN CWT"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED - ACRES HARVESTED"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED - AREA HARVESTED, MEASURED IN PCT BY METHOD"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED - AREA HARVESTED, MEASURED IN PCT OF OPERATIONS BY METHOD"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED - OPERATIONS WITH AREA HARVESTED"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED - WATER APPLIED, MEASURED IN ACRE FEET / ACRE"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED - YIELD, MEASURED IN CWT / ACRE"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED, CHEMIGATION - OPERATIONS WITH TREATED"
"2013","2013","TOMATOES, IN THE OPEN, IRRIGATED, CHEMIGATION - TREATED, MEASURED IN ACRES"
"2013","2013","TOMATOES, IN THE OPEN, NON-IRRIGATED - ACRES HARVESTED"
"2013","2013","TOMATOES, IN THE OPEN, NON-IRRIGATED - OPERATIONS WITH AREA HARVESTED"
"2013","2013","TOMATOES, IN THE OPEN, NON-IRRIGATED - YIELD, MEASURED IN CWT / ACRE"
"2016","2018","TOMATOES, IN THE OPEN, NOT SOLD - PRODUCTION, MEASURED IN CWT"
"1973","2018","TOMATOES, IN THE OPEN, PROCESSING - ACRES HARVESTED"
"1973","2018","TOMATOES, IN THE OPEN, PROCESSING - ACRES PLANTED"
"1990","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, 10TH PERCENTILE"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, AVG"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, CV PCT"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / APPLICATION, MEDIAN"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, 10TH PERCENTILE"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, CV PCT"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, MEDIAN"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN NUMBER, 10TH PERCENTILE"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN NUMBER, 90TH PERCENTILE"
"1990","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN NUMBER, AVG"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN NUMBER, CV PCT"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - APPLICATIONS, MEASURED IN NUMBER, MEDIAN"
"2002","2017","TOMATOES, IN THE OPEN, PROCESSING - OPERATIONS WITH AREA HARVESTED"
"1997","2018","TOMATOES, IN THE OPEN, PROCESSING - PRODUCTION, MEASURED IN $"
"1973","2018","TOMATOES, IN THE OPEN, PROCESSING - PRODUCTION, MEASURED IN TONS"
"2006","2016","TOMATOES, IN THE OPEN, PROCESSING - TREATED, MEASURED IN PCT OF AREA PLANTED, 10TH PERCENTILE"
