LOCATION,YEAR,MONTH,Max_Temperature,Anomaly
ARKANSAS,2006,02,51.5,-2.4
ARKANSAS,2006,03,64.9,1.1
ARKANSAS,2006,04,78.6,5.6
ARKANSAS,2006,05,80.8,0.7
ARKANSAS,2006,06,87.9,0.0
ARKANSAS,2006,07,93.2,2.3
ARKANSAS,2006,08,93.4,2.5
ARKANSAS,2006,09,82.4,-2.3
ARKANSAS,2006,10,72.6,-1.4
ARKANSAS,2006,11,63.1,0.8
ARKANSAS,2006,12,55.3,3.2
ARKANSAS,2007,01,48.7,-1.6
ARKANSAS,2007,02,51.4,-2.5
ARKANSAS,2007,03,71.6,7.8
ARKANSAS,2007,04,69.3,-3.7
ARKANSAS,2007,05,81.9,1.8
ARKANSAS,2007,06,87.3,-0.6
ARKANSAS,2007,07,87.1,-3.8
ARKANSAS,2007,08,95.9,5.0
ARKANSAS,2007,09,84.8,0.1
ARKANSAS,2007,10,75.2,1.2
ARKANSAS,2007,11,63.7,1.4
ARKANSAS,2007,12,54.0,1.9
ARKANSAS,2008,01,49.3,-1.0
ARKANSAS,2008,02,54.3,0.4
ARKANSAS,2008,03,63.7,-0.1
ARKANSAS,2008,04,70.2,-2.8
ARKANSAS,2008,05,79.2,-0.9
ARKANSAS,2008,06,87.8,-0.1
ARKANSAS,2008,07,91.9,1.0
ARKANSAS,2008,08,87.3,-3.6
ARKANSAS,2008,09,80.8,-3.9
ARKANSAS,2008,10,72.6,-1.4
ARKANSAS,2008,11,60.4,-1.9
ARKANSAS,2008,12,52.2,0.1
ARKANSAS,2009,01,48.9,-1.4
ARKANSAS,2009,02,58.8,4.9
ARKANSAS,2009,03,63.4,-0.4
ARKANSAS,2009,04,70.8,-2.2
ARKANSAS,2009,05,76.9,-3.2
ARKANSAS,2009,06,89.6,1.7
ARKANSAS,2009,07,88.0,-2.9
ARKANSAS,2009,08,86.9,-4.0
ARKANSAS,2009,09,80.0,-4.7
ARKANSAS,2009,10,66.0,-8.0
ARKANSAS,2009,11,65.3,3.0
ARKANSAS,2009,12,46.7,-5.4
ARKANSAS,2010,01,45.4,-4.9
ARKANSAS,2010,02,44.9,-9.0
ARKANSAS,2010,03,62.2,-1.6
ARKANSAS,2010,04,75.7,2.7
ARKANSAS,2010,05,82.1,2.0
ARKANSAS,2010,06,92.1,4.2
ARKANSAS,2010,07,91.7,0.8
ARKANSAS,2010,08,95.7,4.8
ARKANSAS,2010,09,87.0,2.3
ARKANSAS,2010,10,78.3,4.3
ARKANSAS,2010,11,63.8,1.5
ARKANSAS,2010,12,49.0,-3.1
ARKANSAS,2011,01,47.6,-2.7
ARKANSAS,2011,02,54.2,0.3
ARKANSAS,2011,03,63.3,-0.5
ARKANSAS,2011,04,75.6,2.6
ARKANSAS,2011,05,77.8,-2.3
ARKANSAS,2011,06,93.1,5.2
ARKANSAS,2011,07,96.4,5.5
ARKANSAS,2011,08,94.8,3.9
ARKANSAS,2011,09,83.4,-1.3
ARKANSAS,2011,10,74.8,0.8
ARKANSAS,2011,11,63.0,0.7
ARKANSAS,2011,12,52.7,0.6
ARKANSAS,2012,01,55.8,5.5
ARKANSAS,2012,02,56.7,2.8
ARKANSAS,2012,03,74.0,10.2
ARKANSAS,2012,04,75.9,2.9
ARKANSAS,2012,05,85.2,5.1
ARKANSAS,2012,06,90.9,3.0
ARKANSAS,2012,07,95.8,4.9
ARKANSAS,2012,08,92.4,1.5
ARKANSAS,2012,09,84.4,-0.3
ARKANSAS,2012,10,70.8,-3.2
ARKANSAS,2012,11,63.4,1.1
ARKANSAS,2012,12,56.6,4.5
ARKANSAS,2013,01,51.6,1.3
ARKANSAS,2013,02,53.3,-0.6
ARKANSAS,2013,03,57.5,-6.3
ARKANSAS,2013,04,70.3,-2.7
ARKANSAS,2013,05,77.6,-2.5
ARKANSAS,2013,06,87.5,-0.4
ARKANSAS,2013,07,89.1,-1.8
ARKANSAS,2013,08,88.8,-2.1
ARKANSAS,2013,09,87.9,3.2
ARKANSAS,2013,10,71.8,-2.2
ARKANSAS,2013,11,58.0,-4.3
ARKANSAS,2013,12,49.5,-2.6
ARKANSAS,2014,01,47.4,-2.9
ARKANSAS,2014,02,49.2,-4.7
ARKANSAS,2014,03,58.8,-5.0
ARKANSAS,2014,04,71.2,-1.8
ARKANSAS,2014,05,78.6,-1.5
ARKANSAS,2014,06,85.4,-2.5
ARKANSAS,2014,07,85.4,-5.5
ARKANSAS,2014,08,89.1,-1.8
ARKANSAS,2014,09,83.2,-1.5
ARKANSAS,2014,10,75.6,1.6
ARKANSAS,2014,11,55.5,-6.8
ARKANSAS,2014,12,51.0,-1.1
ARKANSAS,2015,01,49.2,-1.1
ARKANSAS,2015,02,46.1,-7.8
ARKANSAS,2015,03,59.2,-4.6
ARKANSAS,2015,04,72.8,-0.2
ARKANSAS,2015,05,79.2,-0.9
ARKANSAS,2015,06,87.8,-0.1
ARKANSAS,2015,07,91.6,0.7
ARKANSAS,2015,08,89.4,-1.5
ARKANSAS,2015,09,86.9,2.2
ARKANSAS,2015,10,75.9,1.9
ARKANSAS,2015,11,63.7,1.4
ARKANSAS,2015,12,60.6,8.5
ARKANSAS,2016,01,49.4,-0.9
ARKANSAS,2016,02,58.2,4.3
ARKANSAS,2016,03,66.8,3.0
ARKANSAS,2016,04,73.5,0.5
ARKANSAS,2016,05,77.6,-2.5
ARKANSAS,2016,06,89.2,1.3
ARKANSAS,2016,07,92.0,1.1
ARKANSAS,2016,08,88.4,-2.5
ARKANSAS,2016,09,87.4,2.7
ARKANSAS,2016,10,79.6,5.6
ARKANSAS,2016,11,67.7,5.4
ARKANSAS,2016,12,52.2,0.1
ARKANSAS,2017,01,54.3,4.0
ARKANSAS,2017,02,63.6,9.7
ARKANSAS,2017,03,67.2,3.4
ARKANSAS,2017,04,75.3,2.3
ARKANSAS,2017,05,79.0,-1.1
ARKANSAS,2017,06,85.4,-2.5
ARKANSAS,2017,07,90.6,-0.3
ARKANSAS,2017,08,85.5,-5.4
ARKANSAS,2017,09,84.9,0.2
ARKANSAS,2017,10,76.1,2.1
ARKANSAS,2017,11,65.0,2.7
ARKANSAS,2017,12,52.4,0.3
ARKANSAS,2018,01,46.1,-4.2
ARKANSAS,2018,02,55.8,1.9
ARKANSAS,2018,03,65.5,1.7
ARKANSAS,2018,04,67.4,-5.6
ARKANSAS,2018,05,86.3,6.2
ARKANSAS,2018,06,91.0,3.1
ARKANSAS,2018,07,92.5,1.6
ARKANSAS,2018,08,88.7,-2.2
ARKANSAS,2018,09,83.7,-1.0
ARKANSAS,2018,10,72.4,-1.6
ARKANSAS,2018,11,55.9,-6.4
ARKANSAS,2018,12,52.7,0.6
ARKANSAS,2019,01,49.5,-0.8
CALIFORNIA,1996,01,55.2,0.1
CALIFORNIA,1996,02,58.0,0.4
CALIFORNIA,1996,03,63.5,0.4
CALIFORNIA,1996,04,69.8,2.0
CALIFORNIA,1996,05,75.8,-0.7
CALIFORNIA,1996,06,85.4,-0.2
CALIFORNIA,1996,07,93.0,1.4
CALIFORNIA,1996,08,92.2,1.8
CALIFORNIA,1996,09,82.8,-2.6
CALIFORNIA,1996,10,72.3,-1.7
CALIFORNIA,1996,11,61.5,-0.5
CALIFORNIA,1996,12,53.9,0.1
CALIFORNIA,1997,01,52.9,-2.2
CALIFORNIA,1997,02,57.7,0.1
CALIFORNIA,1997,03,67.7,4.6
CALIFORNIA,1997,04,68.1,0.3
CALIFORNIA,1997,05,81.8,5.3
CALIFORNIA,1997,06,81.8,-3.8
CALIFORNIA,1997,07,88.8,-2.8
CALIFORNIA,1997,08,89.3,-1.1
CALIFORNIA,1997,09,84.3,-1.1
CALIFORNIA,1997,10,72.1,-1.9
CALIFORNIA,1997,11,61.4,-0.6
CALIFORNIA,1997,12,51.7,-2.1
CALIFORNIA,1998,01,53.4,-1.7
CALIFORNIA,1998,02,51.0,-6.6
CALIFORNIA,1998,03,59.9,-3.2
CALIFORNIA,1998,04,63.1,-4.7
CALIFORNIA,1998,05,65.4,-11.1
CALIFORNIA,1998,06,78.0,-7.6
CALIFORNIA,1998,07,90.7,-0.9
CALIFORNIA,1998,08,92.7,2.3
CALIFORNIA,1998,09,82.3,-3.1
CALIFORNIA,1998,10,70.8,-3.2
CALIFORNIA,1998,11,58.9,-3.1
CALIFORNIA,1998,12,52.8,-1.0
CALIFORNIA,1999,01,55.4,0.3
CALIFORNIA,1999,02,55.1,-2.5
CALIFORNIA,1999,03,58.6,-4.5
CALIFORNIA,1999,04,63.2,-4.6
CALIFORNIA,1999,05,74.1,-2.4
CALIFORNIA,1999,06,82.3,-3.3
CALIFORNIA,1999,07,88.1,-3.5
CALIFORNIA,1999,08,87.1,-3.3
CALIFORNIA,1999,09,85.6,0.2
CALIFORNIA,1999,10,79.0,5.0
CALIFORNIA,1999,11,64.6,2.6
CALIFORNIA,1999,12,57.0,3.2
CALIFORNIA,2000,01,54.9,-0.2
CALIFORNIA,2000,02,56.0,-1.6
CALIFORNIA,2000,03,61.7,-1.4
CALIFORNIA,2000,04,71.1,3.3
CALIFORNIA,2000,05,77.3,0.8
CALIFORNIA,2000,06,87.0,1.4
CALIFORNIA,2000,07,88.5,-3.1
CALIFORNIA,2000,08,89.8,-0.6
CALIFORNIA,2000,09,83.6,-1.8
CALIFORNIA,2000,10,70.2,-3.8
CALIFORNIA,2000,11,57.2,-4.8
CALIFORNIA,2000,12,57.7,3.9
CALIFORNIA,2001,01,52.6,-2.5
CALIFORNIA,2001,02,52.6,-5.0
CALIFORNIA,2001,03,64.3,1.2
CALIFORNIA,2001,04,64.4,-3.4
CALIFORNIA,2001,05,83.8,7.3
CALIFORNIA,2001,06,86.3,0.7
CALIFORNIA,2001,07,88.8,-2.8
CALIFORNIA,2001,08,91.4,1.0
CALIFORNIA,2001,09,86.1,0.7
CALIFORNIA,2001,10,77.5,3.5
CALIFORNIA,2001,11,61.7,-0.3
CALIFORNIA,2001,12,51.2,-2.6
CALIFORNIA,2002,01,52.5,-2.6
CALIFORNIA,2002,02,60.7,3.1
CALIFORNIA,2002,03,61.0,-2.1
CALIFORNIA,2002,04,68.7,0.9
CALIFORNIA,2002,05,75.5,-1.0
CALIFORNIA,2002,06,86.5,0.9
CALIFORNIA,2002,07,92.6,1.0
CALIFORNIA,2002,08,90.0,-0.4
CALIFORNIA,2002,09,86.0,0.6
CALIFORNIA,2002,10,73.2,-0.8
CALIFORNIA,2002,11,64.0,2.0
CALIFORNIA,2002,12,52.9,-0.9
CALIFORNIA,2003,01,60.1,5.0
CALIFORNIA,2003,02,56.2,-1.4
CALIFORNIA,2003,03,63.0,-0.1
CALIFORNIA,2003,04,60.7,-7.1
CALIFORNIA,2003,05,75.4,-1.1
CALIFORNIA,2003,06,86.1,0.5
CALIFORNIA,2003,07,93.8,2.2
CALIFORNIA,2003,08,89.2,-1.2
CALIFORNIA,2003,09,88.0,2.6
CALIFORNIA,2003,10,80.2,6.2
CALIFORNIA,2003,11,56.7,-5.3
CALIFORNIA,2003,12,52.8,-1.0
CALIFORNIA,2004,01,53.0,-2.1
CALIFORNIA,2004,02,53.6,-4.0
CALIFORNIA,2004,03,70.2,7.1
CALIFORNIA,2004,04,70.7,2.9
CALIFORNIA,2004,05,77.2,0.7
CALIFORNIA,2004,06,85.2,-0.4
CALIFORNIA,2004,07,91.0,-0.6
CALIFORNIA,2004,08,89.7,-0.7
CALIFORNIA,2004,09,84.5,-0.9
CALIFORNIA,2004,10,69.9,-4.1
CALIFORNIA,2004,11,57.9,-4.1
CALIFORNIA,2004,12,54.1,0.3
CALIFORNIA,2005,01,52.4,-2.7
CALIFORNIA,2005,02,56.1,-1.5
CALIFORNIA,2005,03,62.2,-0.9
CALIFORNIA,2005,04,65.6,-2.2
CALIFORNIA,2005,05,74.8,-1.7
CALIFORNIA,2005,06,79.9,-5.7
CALIFORNIA,2005,07,93.5,1.9
CALIFORNIA,2005,08,91.0,0.6
CALIFORNIA,2005,09,81.7,-3.7
CALIFORNIA,2005,10,73.0,-1.0
CALIFORNIA,2005,11,64.0,2.0
CALIFORNIA,2005,12,55.5,1.7
CALIFORNIA,2006,01,54.2,-0.9
CALIFORNIA,2006,02,60.1,2.5
CALIFORNIA,2006,03,53.7,-9.4
CALIFORNIA,2006,04,63.9,-3.9
CALIFORNIA,2006,05,78.5,2.0
CALIFORNIA,2006,06,87.8,2.2
CALIFORNIA,2006,07,94.2,2.6
CALIFORNIA,2006,08,89.2,-1.2
CALIFORNIA,2006,09,84.8,-0.6
CALIFORNIA,2006,10,72.2,-1.8
CALIFORNIA,2006,11,62.2,0.2
CALIFORNIA,2006,12,54.7,0.9
CALIFORNIA,2007,01,53.6,-1.5
CALIFORNIA,2007,02,57.0,-0.6
CALIFORNIA,2007,03,68.0,4.9
CALIFORNIA,2007,04,69.4,1.6
CALIFORNIA,2007,05,78.6,2.1
CALIFORNIA,2007,06,85.9,0.3
CALIFORNIA,2007,07,91.8,0.2
CALIFORNIA,2007,08,91.1,0.7
CALIFORNIA,2007,09,81.5,-3.9
CALIFORNIA,2007,10,71.1,-2.9
CALIFORNIA,2007,11,65.6,3.6
CALIFORNIA,2007,12,50.7,-3.1
CALIFORNIA,2008,01,49.7,-5.4
CALIFORNIA,2008,02,56.9,-0.7
CALIFORNIA,2008,03,63.1,0.0
CALIFORNIA,2008,04,68.4,0.6
CALIFORNIA,2008,05,75.1,-1.4
CALIFORNIA,2008,06,86.7,1.1
CALIFORNIA,2008,07,91.4,-0.2
CALIFORNIA,2008,08,91.6,1.2
CALIFORNIA,2008,09,87.3,1.9
CALIFORNIA,2008,10,76.1,2.1
CALIFORNIA,2008,11,64.9,2.9
CALIFORNIA,2008,12,51.7,-2.1
CALIFORNIA,2009,01,58.2,3.1
CALIFORNIA,2009,02,55.1,-2.5
CALIFORNIA,2009,03,61.4,-1.7
CALIFORNIA,2009,04,67.9,0.1
CALIFORNIA,2009,05,80.6,4.1
CALIFORNIA,2009,06,80.7,-4.9
CALIFORNIA,2009,07,93.0,1.4
CALIFORNIA,2009,08,90.2,-0.2
CALIFORNIA,2009,09,88.4,3.0
CALIFORNIA,2009,10,70.8,-3.2
CALIFORNIA,2009,11,63.2,1.2
CALIFORNIA,2009,12,51.3,-2.5
CALIFORNIA,2010,01,53.7,-1.4
CALIFORNIA,2010,02,56.1,-1.5
CALIFORNIA,2010,03,60.9,-2.2
CALIFORNIA,2010,04,62.8,-5.0
CALIFORNIA,2010,05,69.8,-6.7
CALIFORNIA,2010,06,83.2,-2.4
CALIFORNIA,2010,07,91.0,-0.6
CALIFORNIA,2010,08,88.6,-1.8
CALIFORNIA,2010,09,86.0,0.6
CALIFORNIA,2010,10,71.9,-2.1
CALIFORNIA,2010,11,59.6,-2.4
CALIFORNIA,2010,12,53.8,0.0
CALIFORNIA,2011,01,55.7,0.6
CALIFORNIA,2011,02,54.6,-3.0
CALIFORNIA,2011,03,58.9,-4.2
CALIFORNIA,2011,04,65.7,-2.1
CALIFORNIA,2011,05,70.3,-6.2
CALIFORNIA,2011,06,80.5,-5.1
CALIFORNIA,2011,07,88.4,-3.2
CALIFORNIA,2011,08,90.5,0.1
CALIFORNIA,2011,09,87.2,1.8
CALIFORNIA,2011,10,74.3,0.3
CALIFORNIA,2011,11,58.9,-3.1
CALIFORNIA,2011,12,55.0,1.2
CALIFORNIA,2012,01,58.6,3.5
CALIFORNIA,2012,02,58.0,0.4
CALIFORNIA,2012,03,60.4,-2.7
CALIFORNIA,2012,04,68.4,0.6
CALIFORNIA,2012,05,78.6,2.1
CALIFORNIA,2012,06,84.3,-1.3
CALIFORNIA,2012,07,89.6,-2.0
CALIFORNIA,2012,08,92.8,2.4
CALIFORNIA,2012,09,88.3,2.9
CALIFORNIA,2012,10,75.4,1.4
CALIFORNIA,2012,11,63.6,1.6
CALIFORNIA,2012,12,51.8,-2.0
CALIFORNIA,2013,01,53.2,-1.9
CALIFORNIA,2013,02,57.6,0.0
CALIFORNIA,2013,03,66.5,3.4
CALIFORNIA,2013,04,71.7,3.9
CALIFORNIA,2013,05,77.5,1.0
CALIFORNIA,2013,06,87.2,1.6
CALIFORNIA,2013,07,92.7,1.1
CALIFORNIA,2013,08,89.0,-1.4
CALIFORNIA,2013,09,83.1,-2.3
CALIFORNIA,2013,10,72.5,-1.5
CALIFORNIA,2013,11,63.7,1.7
CALIFORNIA,2013,12,56.2,2.4
CALIFORNIA,2014,01,63.0,7.9
CALIFORNIA,2014,02,60.6,3.0
CALIFORNIA,2014,03,65.3,2.2
CALIFORNIA,2014,04,71.0,3.2
CALIFORNIA,2014,05,78.8,2.3
CALIFORNIA,2014,06,87.1,1.5
CALIFORNIA,2014,07,92.7,1.1
CALIFORNIA,2014,08,89.0,-1.4
CALIFORNIA,2014,09,86.2,0.8
CALIFORNIA,2014,10,78.1,4.1
CALIFORNIA,2014,11,64.2,2.2
CALIFORNIA,2014,12,54.6,0.8
CALIFORNIA,2015,01,59.4,4.3
CALIFORNIA,2015,02,65.0,7.4
CALIFORNIA,2015,03,70.2,7.1
CALIFORNIA,2015,04,70.3,2.5
CALIFORNIA,2015,05,73.2,-3.3
CALIFORNIA,2015,06,89.1,3.5
CALIFORNIA,2015,07,88.5,-3.1
CALIFORNIA,2015,08,91.0,0.6
CALIFORNIA,2015,09,86.2,0.8
CALIFORNIA,2015,10,77.5,3.5
CALIFORNIA,2015,11,59.0,-3.0
CALIFORNIA,2015,12,51.7,-2.1
CALIFORNIA,2016,01,52.9,-2.2
CALIFORNIA,2016,02,64.2,6.6
CALIFORNIA,2016,03,63.7,0.6
CALIFORNIA,2016,04,70.4,2.6
CALIFORNIA,2016,05,74.8,-1.7
CALIFORNIA,2016,06,88.3,2.7
CALIFORNIA,2016,07,91.9,0.3
CALIFORNIA,2016,08,91.2,0.8
CALIFORNIA,2016,09,84.2,-1.2
CALIFORNIA,2016,10,72.0,-2.0
CALIFORNIA,2016,11,63.7,1.7
CALIFORNIA,2016,12,53.0,-0.8
CALIFORNIA,2017,01,50.3,-4.8
CALIFORNIA,2017,02,55.6,-2.0
CALIFORNIA,2017,03,65.1,2.0
CALIFORNIA,2017,04,67.7,-0.1
CALIFORNIA,2017,05,77.2,0.7
CALIFORNIA,2017,06,87.3,1.7
CALIFORNIA,2017,07,93.7,2.1
CALIFORNIA,2017,08,92.1,1.7
CALIFORNIA,2017,09,83.1,-2.3
CALIFORNIA,2017,10,76.5,2.5
CALIFORNIA,2017,11,63.7,1.7
CALIFORNIA,2017,12,59.7,5.9
CALIFORNIA,2018,01,58.6,3.5
CALIFORNIA,2018,02,59.0,1.4
CALIFORNIA,2018,03,59.7,-3.4
CALIFORNIA,2018,04,70.0,2.2
CALIFORNIA,2018,05,75.8,-0.7
CALIFORNIA,2018,06,86.5,0.9
CALIFORNIA,2018,07,94.1,2.5
CALIFORNIA,2018,08,91.0,0.6
CALIFORNIA,2018,09,86.1,0.7
CALIFORNIA,2018,10,73.6,-0.4
CALIFORNIA,2018,11,64.5,2.5
CALIFORNIA,2018,12,53.8,0.0
CALIFORNIA,2019,01,55.2,0.1
COLORADO,1996,01,37.9,-1.4
COLORADO,1996,02,45.0,3.5
COLORADO,1996,03,48.0,-3.2
COLORADO,1996,04,58.2,-0.1
COLORADO,1996,05,70.0,2.6
COLORADO,1996,06,78.5,-0.9
COLORADO,1996,07,82.6,-1.7
COLORADO,1996,08,80.8,-0.2
COLORADO,1996,09,69.1,-4.9
COLORADO,1996,10,60.4,-0.8
COLORADO,1996,11,46.9,-2.0
COLORADO,1996,12,39.5,1.0
COLORADO,1997,01,36.6,-2.7
COLORADO,1997,02,39.5,-2.0
COLORADO,1997,03,54.0,2.8
COLORADO,1997,04,51.3,-7.0
COLORADO,1997,05,66.6,-0.8
COLORADO,1997,06,76.5,-2.9
COLORADO,1997,07,82.3,-2.0
COLORADO,1997,08,78.1,-2.9
COLORADO,1997,09,73.0,-1.0
COLORADO,1997,10,60.1,-1.1
COLORADO,1997,11,43.9,-5.0
COLORADO,1997,12,35.3,-3.2
COLORADO,1998,01,40.2,0.9
COLORADO,1998,02,40.4,-1.1
COLORADO,1998,03,46.8,-4.4
COLORADO,1998,04,54.3,-4.0
COLORADO,1998,05,69.4,2.0
COLORADO,1998,06,74.6,-4.8
COLORADO,1998,07,82.8,-1.5
COLORADO,1998,08,80.5,-0.5
COLORADO,1998,09,77.6,3.6
COLORADO,1998,10,59.9,-1.3
COLORADO,1998,11,49.5,0.6
COLORADO,1998,12,39.6,1.1
COLORADO,1999,01,41.7,2.4
COLORADO,1999,02,47.7,6.2
COLORADO,1999,03,53.7,2.5
COLORADO,1999,04,52.6,-5.7
COLORADO,1999,05,63.9,-3.5
COLORADO,1999,06,75.3,-4.1
COLORADO,1999,07,82.1,-2.2
COLORADO,1999,08,78.6,-2.4
COLORADO,1999,09,69.5,-4.5
COLORADO,1999,10,64.8,3.6
COLORADO,1999,11,57.3,8.4
COLORADO,1999,12,40.7,2.2
COLORADO,2000,01,41.0,1.7
COLORADO,2000,02,47.5,6.0
COLORADO,2000,03,49.1,-2.1
COLORADO,2000,04,61.9,3.6
COLORADO,2000,05,71.5,4.1
COLORADO,2000,06,78.7,-0.7
COLORADO,2000,07,85.4,1.1
COLORADO,2000,08,84.2,3.2
COLORADO,2000,09,74.9,0.9
COLORADO,2000,10,60.6,-0.6
COLORADO,2000,11,39.2,-9.7
COLORADO,2000,12,38.2,-0.3
COLORADO,2001,01,37.6,-1.7
COLORADO,2001,02,39.7,-1.8
COLORADO,2001,03,47.9,-3.3
COLORADO,2001,04,59.6,1.3
COLORADO,2001,05,68.0,0.6
COLORADO,2001,06,79.8,0.4
COLORADO,2001,07,85.1,0.8
COLORADO,2001,08,81.6,0.6
COLORADO,2001,09,76.2,2.2
COLORADO,2001,10,63.0,1.8
COLORADO,2001,11,51.3,2.4
COLORADO,2001,12,39.2,0.7
COLORADO,2002,01,38.4,-0.9
COLORADO,2002,02,41.9,0.4
COLORADO,2002,03,46.9,-4.3
COLORADO,2002,04,62.6,4.3
COLORADO,2002,05,69.2,1.8
COLORADO,2002,06,83.7,4.3
COLORADO,2002,07,87.1,2.8
COLORADO,2002,08,82.3,1.3
COLORADO,2002,09,72.0,-2.0
COLORADO,2002,10,56.3,-4.9
COLORADO,2002,11,46.2,-2.7
COLORADO,2002,12,39.8,1.3
COLORADO,2003,01,44.6,5.3
COLORADO,2003,02,38.2,-3.3
COLORADO,2003,03,49.4,-1.8
COLORADO,2003,04,59.3,1.0
COLORADO,2003,05,68.0,0.6
COLORADO,2003,06,74.4,-5.0
COLORADO,2003,07,89.3,5.0
COLORADO,2003,08,83.3,2.3
COLORADO,2003,09,72.1,-1.9
COLORADO,2003,10,67.3,6.1
COLORADO,2003,11,44.7,-4.2
COLORADO,2003,12,41.5,3.0
COLORADO,2004,01,39.3,0.0
COLORADO,2004,02,38.8,-2.7
COLORADO,2004,03,56.7,5.5
COLORADO,2004,04,57.4,-0.9
COLORADO,2004,05,69.9,2.5
COLORADO,2004,06,75.7,-3.7
COLORADO,2004,07,80.5,-3.8
COLORADO,2004,08,77.8,-3.2
COLORADO,2004,09,72.1,-1.9
COLORADO,2004,10,59.6,-1.6
COLORADO,2004,11,44.9,-4.0
COLORADO,2004,12,40.9,2.4
COLORADO,2005,01,41.4,2.1
COLORADO,2005,02,43.5,2.0
COLORADO,2005,03,48.3,-2.9
COLORADO,2005,04,57.5,-0.8
COLORADO,2005,05,67.6,0.2
COLORADO,2005,06,75.9,-3.5
COLORADO,2005,07,86.8,2.5
COLORADO,2005,08,79.4,-1.6
COLORADO,2005,09,75.3,1.3
COLORADO,2005,10,61.9,0.7
COLORADO,2005,11,51.0,2.1
COLORADO,2005,12,38.6,0.1
COLORADO,2006,01,43.5,4.2
COLORADO,2006,02,42.6,1.1
COLORADO,2006,03,48.0,-3.2
COLORADO,2006,04,62.8,4.5
COLORADO,2006,05,71.3,3.9
COLORADO,2006,06,82.1,2.7
COLORADO,2006,07,83.8,-0.5
COLORADO,2006,08,79.1,-1.9
COLORADO,2006,09,67.5,-6.5
COLORADO,2006,10,57.6,-3.6
COLORADO,2006,11,50.0,1.1
COLORADO,2006,12,38.4,-0.1
COLORADO,2007,01,31.9,-7.4
COLORADO,2007,02,39.1,-2.4
COLORADO,2007,03,54.2,3.0
COLORADO,2007,04,56.6,-1.7
COLORADO,2007,05,67.4,0.0
COLORADO,2007,06,78.5,-0.9
COLORADO,2007,07,84.8,0.5
COLORADO,2007,08,83.2,2.2
COLORADO,2007,09,74.4,0.4
COLORADO,2007,10,63.4,2.2
COLORADO,2007,11,53.1,4.2
COLORADO,2007,12,33.6,-4.9
COLORADO,2008,01,33.4,-5.9
COLORADO,2008,02,40.2,-1.3
COLORADO,2008,03,47.8,-3.4
COLORADO,2008,04,55.8,-2.5
COLORADO,2008,05,65.7,-1.7
COLORADO,2008,06,77.6,-1.8
COLORADO,2008,07,84.9,0.6
COLORADO,2008,08,79.4,-1.6
COLORADO,2008,09,72.2,-1.8
COLORADO,2008,10,62.2,1.0
COLORADO,2008,11,51.4,2.5
COLORADO,2008,12,37.4,-1.1
COLORADO,2009,01,41.1,1.8
COLORADO,2009,02,45.8,4.3
COLORADO,2009,03,51.4,0.2
COLORADO,2009,04,55.4,-2.9
COLORADO,2009,05,67.9,0.5
COLORADO,2009,06,73.3,-6.1
COLORADO,2009,07,81.9,-2.4
COLORADO,2009,08,80.3,-0.7
COLORADO,2009,09,71.9,-2.1
COLORADO,2009,10,53.1,-8.1
COLORADO,2009,11,51.5,2.6
COLORADO,2009,12,32.2,-6.3
COLORADO,2010,01,38.9,-0.4
COLORADO,2010,02,36.3,-5.2
COLORADO,2010,03,48.3,-2.9
COLORADO,2010,04,57.2,-1.1
COLORADO,2010,05,64.2,-3.2
COLORADO,2010,06,79.1,-0.3
COLORADO,2010,07,83.4,-0.9
COLORADO,2010,08,80.9,-0.1
COLORADO,2010,09,78.0,4.0
COLORADO,2010,10,63.6,2.4
COLORADO,2010,11,47.2,-1.7
COLORADO,2010,12,42.8,4.3
COLORADO,2011,01,37.1,-2.2
COLORADO,2011,02,37.8,-3.7
COLORADO,2011,03,51.3,0.1
COLORADO,2011,04,56.8,-1.5
COLORADO,2011,05,62.8,-4.6
COLORADO,2011,06,78.9,-0.5
COLORADO,2011,07,84.7,0.4
COLORADO,2011,08,84.4,3.4
COLORADO,2011,09,73.0,-1.0
COLORADO,2011,10,61.3,0.1
COLORADO,2011,11,48.4,-0.5
COLORADO,2011,12,37.0,-1.5
COLORADO,2012,01,43.0,3.7
COLORADO,2012,02,39.3,-2.2
COLORADO,2012,03,57.2,6.0
COLORADO,2012,04,62.8,4.5
COLORADO,2012,05,71.0,3.6
COLORADO,2012,06,84.8,5.4
COLORADO,2012,07,85.6,1.3
COLORADO,2012,08,83.2,2.2
COLORADO,2012,09,74.8,0.8
COLORADO,2012,10,61.0,-0.2
COLORADO,2012,11,54.3,5.4
COLORADO,2012,12,38.4,-0.1
COLORADO,2013,01,36.7,-2.6
COLORADO,2013,02,38.8,-2.7
COLORADO,2013,03,48.8,-2.4
COLORADO,2013,04,53.5,-4.8
COLORADO,2013,05,67.2,-0.2
COLORADO,2013,06,82.3,2.9
COLORADO,2013,07,82.8,-1.5
COLORADO,2013,08,81.1,0.1
COLORADO,2013,09,73.7,-0.3
COLORADO,2013,10,57.5,-3.7
COLORADO,2013,11,47.9,-1.0
COLORADO,2013,12,36.6,-1.9
COLORADO,2014,01,39.8,0.5
COLORADO,2014,02,39.4,-2.1
COLORADO,2014,03,50.5,-0.7
COLORADO,2014,04,57.1,-1.2
COLORADO,2014,05,66.3,-1.1
COLORADO,2014,06,78.0,-1.4
COLORADO,2014,07,82.6,-1.7
COLORADO,2014,08,78.4,-2.6
